sent_id,doc_id,bank,year,section_title,sentence,ctx_prev,ctx_next,block_type,final_topic,llm_conf,label_source,gold_topic,annotator_note
viettinbank_2020_s530_0,viettinbank_2020,viettinbank,2020,MỤC TIÊU PHÁT TRIỂN BỀN VỮNG,MỤC TIÊU PHÁT TRIỂN BỀN VỮNG,,,heading_like,Non_ESG,0.9,llm,,
vietcombank_2023_s1188_2,vietcombank_2023,vietcombank,2023,ĐỐI VỚI LĨNH VỰC Y TẾ,Hoạt động hiến máu tình nguyện luôn được đông đảo,Những phong trào ủng hộ suất ăn cho bệnh nhân cũng được các nhóm đoàn thể Vietcombank thực hiện thường xuyên tại nhiều địa phương.,,paragraph,S_community,0.9,llm_weak_agree,,
vpbank_2023_s2160_0,vpbank_2023,vpbank,2023,Hoạt động quản lý chất thải tại VPBank,Nhà thầu xử lý chất thải có đầy đủ năng lực theo quy định,,,paragraph,E,0.9,llm_weak_agree,,
shb_2021_s838_2,shb_2021,shb,2021,Đơn vị: Triệu đồng,các công cụ lao động khác đã giảm đáng kể qua từng năm đặc biệt trong năm 2020.,"Các công đoạn nghiệp vụ ngân hàng hay các quy trình tài liệu vận hành phần lớn đã chuyển sang giao dịch, phê duyệt online nhờ hệ thống lưu trữ văn bản và phê duyệt online; ứng dụng nhận diện thông tin cá nhân khách hàng tự động online (eKyc) được đưa vào hoạt động năm 2020, vì vậy, số lượng giấy tờ, bút mực,..","- Hệ thống trao đổi thông tin điện tử được nâng cấp, mở rộng từ trụ sở chính tới các chi nhánh như họp, phỏng vấn tuyển dụng qua cầu truyền hình, thi tuyển trực tuyến, phát hành bản tin và tạp chí điện tử,.góp phần quan trọng giảm thiểu lượng giấy tờ in ấn và nâng cao hiệu suất lao động.",bullet_like,E,0.9,llm,,
techcombank_2023_s1599_2,techcombank_2023,techcombank,2023,"Chủ đề #4 – Tiêu thụ điện, nước và chất thải",Chúng tôi có chính sách giảm thiểu chất thải tại chỗ.,Chứng nhận LEED GOLD mà chúng tôi nhận được cho hai Văn phòng hội sở tại Hà Nội và Thành phố Hồ Chí Minh (xem bên dưới) có thể giúp tạo ra các tiêu chuẩn mới cho môi trường làm việc tại Việt Nam.,,paragraph,E,0.9,llm_weak_agree,,
bidv_2022_s1815_2,bidv_2022,bidv,2022,Hoạt động nguồn vốn ủy thác nước ngoài,"Để đáp ứng các quy định và tiêu chuẩn quản lý rủi ro nghiêm ngặt của nguồn vốn, cùng với sự hỗ trợ của AFD, trong năm 2022, BIDV đã ban hành văn bản hướng dẫn quản lý rủi ro môi trường xã hội cho các dự án năng lượng tái tạo tham gia sử dụng nguồn vốn SUNREF và tổ chức các khóa đào tạo kiến thức chuyên sâu về phân tích tài chính, quản lý rủi ro môi trường xã hội đối với các dự án đầu tư lĩnh vực năng lượng tái tạo, hiệu quả năng lượng cho các cán bộ ngân hàng.",Đây là khoản vay ưu đãi trực tiếp đầu tiên AFD cấp cho một ngân hàng thương mại tại Việt Nam và được AFD đánh giá là một trong những dự án triển khai nhanh nhất trong các dự án AFD đã thực hiện.,"Các dự án tham gia sử dụng nguồn vốn SUNREF hoạt động hiệu quả, cung cấp nguồn năng lượng sạch, góp phần bảo đảm an ninh năng lượng quốc gia, tạo công ăn việc làm, tăng thu nhập lao động tại địa phương.",kpi_like,E,0.9,llm_weak_agree,,
vib_2015_s3213_0,vib_2015,vib,2015,Dịch vụ khách hàng vượt trội,"Tái cấu trúc ngành ngân hàng sẽ tiếp diễn, với các",,,kpi_like,Non_ESG,0.9,llm,,
vpbank_2023_s1956_0,vpbank_2023,vpbank,2023,b. Dòng chảy tài chính bền vững tại VPBank,"VPBank nhấn mạnh tầm quan trọng của tăng trưởng bền vững, đặc biệt trong bối cảnh các yêu cầu về ứng phó với các điều kiện môi trường, khí hậu và đảm bảo sự bình đẳng về cơ hội tiếp cận tài chính giữa các nhóm khách hàng ngày càng gia tăng.",,"VPBank luôn nỗ lực tăng cường hỗ trợ tài chính toàn diện, hiệu quả, bám sát nguyên tắc đầu tư có trách nhiệm khác thông qua đảm bảo tính bền vững về môi trường và xã hội trong hoạt động cấp tín dụng.",paragraph,E,0.8,llm_weak_agree,,
bidv_2022_s2005_0,bidv_2022,bidv,2022,"Kết quả thực hành tiết kiệm, chống lãng phí cụ thể trong các lĩnh vực","Kết quả thực hành tiết kiệm, chống lãng phí cụ thể trong các lĩnh vực",,,heading_like,E,0.9,llm,,
mbbank_2022_s760_1,mbbank_2022,mbbank,2022,TỶ LỆ NỢ XẤU RIÊNG NGÂN HÀNG,"Đồng thời, MB cũng góp phần thúc đẩy chuyển đổi số trong hoạt động nhân đạo, tài trợ gần 5 tỷ đồng để duy trì triển khai hạ tầng, truyền thông cho giải pháp Thiện nguyện góp tăng cường sự minh bạch, tạo dựng niềm tin, sự ủng hộ của xã hội đối với hoạt động từ thiện.","Với phương châm ""có trách nhiệm với xã hội"", MB đã đóng góp cho Ngân sách Nhà nước khoảng 4.583 tỷ đồng, tăng ~38,6% so với 2021 và đã đóng góp trên 200 tỷ đồng hỗ trợ cho các hoạt động an sinh xã hội, đầu tư cơ sở hạ tầng giáo dục y tế, hoạt động đền ơn đáp nghĩa trên cả nước.","Dự án ""Xây dựng mạng xã hội thiện nguyện Việt Nam"" của MB đạt giải cao nhất trong cuộc thi ""Sáng kiến vì cộng đồng"" lần thứ IV, giải thưởng ""Ngân hàng tiêu biểu vì cộng đồng"", ""Chuyển đổi số Việt Nam (sản phẩm, giải pháp chuyển đổi số vì cộng đồng)"".",kpi_like,S_community,0.9,llm_weak_agree,,
techcombank_2023_s1237_129,techcombank_2023,techcombank,2023,Thành viên Ủy ban Quản lý Rủi ro,"| | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |
| ạộg ự, g ựộ
 ngũ quản lý, chuẩn hóa, bổ sung, làm mới các chính sách chế 
 độ liên quan đến lương thưởng đãi ngộ...","| của đội 
 sách chế | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |
| ạộg ự, g ựộ
 ngũ quản lý, chuẩn hóa, bổ sung, làm mới các chính sách chế 
 độ liên quan đến lương thưởng đãi ngộ...","| | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |
| ạộg ự, g ựộ
 ngũ quản lý, chuẩn hóa, bổ sung, làm mới các chính sách chế 
 độ liên quan đến lương thưởng đãi ngộ...",table_like,S_labor,0.9,llm_weak_agree,,
viettinbank_2023_s2658_0,viettinbank_2023,viettinbank,2023,BÁO CÁO TÀI CHÍNH HỢP ẤỂ Ợ NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,"- 1 BÁO CÁO CỦA BAN ĐIỀU HÀNH
- 2 BÁO CÁO KIỂM TOÁN ĐỘC LẬP
- 3 BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẤT
- 4 BÁO CÁO KẾT QUẢ HOẠT ĐỘNG HỢP NHẤT
- 5 BÁO CÁO LƯU CHUYỂN TIỀN TỆ HỢP NHẤT
- 6 THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT",,,bullet_like,Non_ESG,0.9,llm,,
vpbank_2020_s20_2,vpbank_2020,vpbank,2020,"Muốn đi nhanh hãy đi một mình, ""","Những giá trị đó cộng hưởng và lan tỏa theo những bước chân đồng hành cùng khách hàng và cộng đồng, để các mục tiêu năm qua của chúng tôi hoàn thành ý nghĩa hơn.","Trước khi đại dịch ập tới, VPBank đã có một quá trình tích lũy các giá trị nền tảng, chuyển đổi mạnh mẽ và toàn diện, cùng chiến lược hoạt động hợp lý và quản trị rủi ro chặt chẽ để vững vàng thử lửa.",,paragraph,S_community,0.8,llm_weak_agree,,
mbbank_2024_s1914_0,mbbank_2024,mbbank,2024,PHÁT THẢI KHÍ NHÀ KÍNH,PHÁT THẢI KHÍ NHÀ KÍNH,,,heading_like,E,1.0,llm_weak_agree,,
vib_2015_s921_0,vib_2015,vib,2015,Ông Michael John Venter Thành viên Hội đồng Quản trị,VIB những kiến thức nghiệp vụ cũng như kỹ thuật tiên tiến trên thế giới.,,Mặc dù Phát triển Tài năng là chương trình dài,paragraph,S_labor,0.9,llm,,
mbbank_2023_s1159_0,mbbank_2023,mbbank,2023,THÔNG ĐIỆP CỦA LÃNH ĐẠO VỀ PHÁT TRIỂN BỀN VỮNG,"Năm 2023 là năm thứ 2 trên chặng đường triển khai Chiến lược 2022 – 2026, sự chuyển giao nhân sự cấp cao đã mở ra chương mới cho MB trên hành trình chiến lược ''Trở thành doanh nghiệp số - Tập đoàn tài chính dẫn đầu'', giữ vững quyết tâm theo đuổi, hoàn thành tốt những nhiệm vụ đã được phân giao, đóng góp tích cực vào mục tiêu phát triển bền vững khi đi đầu trong chuyển đổi số; tăng cường tín dụng xanh với tỷ trọng tín dụng xanh chiếm 11% tổng dư nợ, tăng trưởng qua các năm và gấp 3,8 lần so với 2020, bên cạnh việc không ngừng hoàn thiện bộ máy, nâng cao năng lực quản trị về ESG.",,"Nhận thức biến đổi khí hậu là một vấn đề của thế giới hiện đại ngày nay, dưới định hướng, chỉ đạo từ Chủ tịch HĐQT, cùng sự đoàn kết, nỗ lực, quyết tâm cao, triển khai đồng bộ nhiều giải pháp của các đơn vị trên toàn hệ thống, MB giữ hoạt động kinh doanh an toàn, hiệu quả, tăng trưởng trên mọi mặt, đi đầu tài trợ lĩnh vực năng lượng xanh – năng lượng tái tạo trong ngành; hoạt động chuyển đổi số mạnh mẽ tạo ra các giá trị vượt trội cho khách hàng tiếp tục được đẩy mạnh, tạo đà tăng trưởng đột phá, khẳng định vị thế top đầu về tăng trưởng quy mô.",kpi_like,E,0.9,llm_weak_agree,,
shb_2024_s946_2,shb_2024,shb,2024,1. Đánh giá của Hội đồng quản trị về các mặt hoạt động của SHB,"Bên cạnh hỗ trợ hoạt động kinh doanh, SHB luôn tích cực lan tỏa ""Tâm"" yêu thương tới mọi miền Tổ quốc, thực hiện tốt các chính sách an sinh xã hội, chăm lo các gia đình chính sách, người có công với cách mạng, người có hoàn cảnh khó khăn,...","Trong năm 2024, căn cứ các chỉ đạo của Chính phủ và Ngân hàng nhà nước về việc tiếp tục thực hiện quyết liệt các giải pháp tăng cường khả năng tiếp cận vốn tín dụng, tháo gỡ khó khăn cho hoạt động sản xuất kinh doanh; với phương châm hoạt động kinh doanh ""lấy khách hàng và thị trường làm trung tâm"", SHB đã triển khai thực hiện các giải pháp nhằm tháo gỡ các khó khăn vướng mắc để đồng hành cùng doanh nghiệp và người dân linh hoạt, kịp thời, hiệu quả.",,paragraph,S_community,0.9,llm_weak_agree,,
viettinbank_2020_s1190_0,viettinbank_2020,viettinbank,2020,2. PHÁT TRIỂN BỀN VỮNG VỀ MÔI TRƯỜ NG VÀ XÃ HỘI,PHÁT TRIỂN BỀN VỮNG VỀ MÔI TRƯỜ NG VÀ XÃ HỘI,,,heading_like,E,0.9,llm,,
bsc_2020_s514_0,bsc_2020,bsc,2020,nh gi xu th bin đng TTCK,Vn đng nh hiu ng t đu t cng Vic gii ngn vn đu t cng ca Chnh ph to điu kin cho mt s ngnh c c hi pht trin v m rng đc bit ngnh Xy dng Vt iu Xy dng Bt đng sn Khu cng nghip,,,paragraph,Non_ESG,0.9,llm,,
vpbank_2021_s287_1,vpbank_2021,vpbank,2021,THAY ĐỔI &amp; THÍCH ỨNG,"Theo ""ó, trải nghiệm khách hàng ""ược tính ""ến trong mọi quyết ""ịnh kinh doanh.","xây dựng các chương trình hành ""ộng về trải nghiệm khách hàng một cách toàn diện, thống nhất sâu rộng ""ến tất cả các khối và ""ơn vị trên toàn hệ thống.",,paragraph,S_product,0.9,llm_weak_agree,,
shb_2024_s640_0,shb_2024,shb,2024,1.1. Kết quả hoạt động kinh doanh,"Tỷ lệ an toàn vốn theo Basel II đạt 11,85% (quy định của NHNN là ≥8%).",,"Tỷ lệ dự nợ/tiền gửi đạt 76,58% (QĐ của NHNN ≤ 85%); Tỷ lệ nguồn vốn ngắn hạn cho vay trung dài hạn 23,62% (QĐ của NHNN ≤ 30%).",kpi_like,G,0.9,llm_weak_agree,,
vietcombank_2024_s1457_0,vietcombank_2024,vietcombank,2024,29. các Cá THUẾ THU NHẬP DOANH NGHIỆP uy định về thuế đối với các loại nghiệ UẾ THU NHẬP DOANH NGHIỆP bááthế ủCôtẽ hịki 29. THUẾ THU NHẬP DOANH NGHIỆP các quy định về thuế đối với các loại nghiệp vụ khác nhau có thể được giải thích theo nhiều THUẾ THU NHẬP DOANH NGHIỆP Các báo cáo thuế của Công ty sẽ chịu sự kiểm tra của cơ quan thuếDo việc áp dụng luật và 9THUẾ THU NHẬP DOANH NGHIỆ Các báo cáo thuế của Công ty sẽ chịu sự áđịh ề thế đối ới áli h THUẾ THU NHẬP DOANH NGHIỆP,ngày kết thúc năm tài chính.,,"Công ty có nghĩa vụ nộp thuế thu nhập doanh nghiệp với mức 
hế ấ20% (ă202320%) êổli hậhịhế hThôố 78/2014/TT
nhập doanh nghiệp hiện hành phải trả của Công ty được tính theo thuế suất đã ban hành đến",kpi_like,Non_ESG,0.9,llm,,
viettinbank_2021_s1030_0,viettinbank_2021,viettinbank,2021,"TỐI ƯU HÓA CÁC NGUỒN LỰC, TRIỂN KHAI QUYẾT LIỆT CÁC CHỦ ĐIỂM KINH DOANH TRỌNG TÂM TRONG NĂM 2021","VietinBank thực hiện tăng trưởng tín dụng chọn lọc, hiệu quả, đẩy mạnh phát triển phân khúc bán lẻ, SME, tăng trưởng vào các ngành và địa bàn có tiềm năng khai thác, có sự phục hồi nhanh sau dịch COVID-19, các lĩnh vực ngành nghề được Chính phủ ưu tiên khuyến khích như tín dụng xanh, hỗ trợ tăng trưởng bền vững, góp phần thực hiện chương trình phục hồi và phát triển kinh tế xã hội.",,"VietinBank đã xây dựng các cơ chế, chính sách theo lĩnh vực, theo địa bàn nhằm khai thác tối đa tiềm năng, gắn tăng trưởng của Ngân hàng với các ngành kinh tế chủ lực, các vùng kinh tế trọng điểm là động lực tăng trưởng của đất nước.",paragraph,E,0.8,llm,,
shb_2022_s403_0,shb_2022,shb,2022,Rủi ro môi trường và xã hội,"Trong đánh giá rủi ro môi trường xã hội, SHB thực hiện đánh giá trên cơ sở các quy định của Nhà nước về bảo vệ môi trường, xã hội đồng thời tham khảo thực hiện theo các tiêu chí đánh giá, hướng dẫn của IFC.",,"Nội dung đánh giá bao gồm: Đánh giá tác động ảnh hưởng của phương án, dự án đến môi trường; đánh giá về lao động và điều kiện làm việc; sức khỏe và an toàn của cộng đồng; đa dạng sinh học, tái định cư, người thiểu số bản địa và di sản văn hóa.",paragraph,E,0.9,llm_weak_agree,,
mbbank_2022_s2528_0,mbbank_2022,mbbank,2022,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo),THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo),,,heading_like,Non_ESG,0.9,llm,,
agribank_2023_s538_0,agribank_2023,agribank,2023,2.1. Tổng quan,"Nhằm thực thi chủ trương, chính sách, định hướng của Chính phủ, Ngân hàng Nhà nước về phát triển ngân hàng xanh cũng như hướng tới các tiêu chuẩn quốc tế về phát triển bền vững, Agribank đã và đang triển khai nhiều chương trình hành động thiết thực để thực thi ESG đồng bộ, hiệu quả từ cấp Ban Lãnh đạo đến từng người lao động, tạo nên sức bật lớn góp phần bảo vệ môi trường, chống biến đổi khí hậu, hướng tới phát triển bền vững.",,"Xác định thực hiện ESG toàn diện trên cả ba trụ cột Môi trường (Enviromental), Xã hội (Social) và Quản trị (Governance), Agribank đã và đang triển khai các giải pháp nhằm gắn kết hiệu quả hoạt động kinh doanh với các giá trị bền vững đối với bản thân Agribank và các bên liên quan.",paragraph,E,0.9,llm_weak_agree,,
