sent_id,doc_id,bank,year,section_title,sentence,ctx_prev,ctx_next,block_type,final_topic,llm_conf,label_source,gold_topic,annotator_note
bidv_2023_s765_0,bidv_2023,bidv,2023,Lĩnh vực Y tế,"Tiếp nối những hoạt động an sinh xã hội (ASXH) nhiều năm qua, công tác ASXH của BIDV năm 2023 tập trung vào các lĩnh vực chính theo định hướng của Chính phủ hướng tới phát triển bền vững bao gồm: giáo dục, y tế, xây nhà cho người nghèo, khắc phục hậu quả thiên tai, quà Tết cho người nghèo...",,"Trong năm, BIDV đã triển khai 158 chương trình an sinh xã hội, tổng giá trị thực hiện là gần 330 tỷ đồng.",kpi_like,S_community,1.0,llm_weak_agree,,
viettinbank_2020_s1233_2,viettinbank_2020,viettinbank,2020,2.1.5. Hoạt .ộng thị trường vốn xanh theo hướng dẫ n của UBCKNN,"Dự kiến, các tiêu chuẩn trái phiếu liên kết bền vững sẽ #ược #ưa ra nhằm tạ o thuận lợi cho việc phát hành trái phiếu cho các mục tiêu liên quan #ến bền vững, cũng như nhằm mục tiêu hoàn thiện bộ công cụ phát hành trái phiếu của ASEAN, trong #ó có các tiêu chuẩn phát hành trái phiếu xanh, trái phiếu xã hội và trái phiếu bền vững, tiến tới việc nghiên cứu xây dựng một Hệ thống Phân loạ i xanh, bền vững của ASEAN.","Theo #ó, sáng kiến về ""Lộ trình PTBV Thị trường v ốn ASEAN"" #ã #ược hoàn thiện với các #ịnh hướng chiến lược cho việc xây dựng lớp tài sản bền vững trong ASEAN #ể hỗ trợ chương trình nghị sự PTBV của ASEAN trong 05 năm tới.",,paragraph,E,0.95,llm_weak_agree,,
ocb_2024_s1133_6,ocb_2024,ocb,2024,Đột phá mạnh mẽ trong hoạt động bán lẻ và sản phẩm thẻ,"Giải pháp này vừa tăng cường tính bảo mật, vừa giảm nhu cầu sản xuất thẻ nhựa, góp phần vào nỗ lực bảo vệ môi trường.",Khách hàng chỉ cần liên kết thẻ với ví điện tử và có thể thanh toán nhanh chóng tại các điểm chấp nhận thanh toán chạm (contactless) mà không cần mang theo thẻ vật lý.,,paragraph,E,0.9,llm,,
techcombank_2022_s587_1,techcombank_2022,techcombank,2022,Kế hoạch của khối WB trong năm 2023,"Các nguồn tài trợ này bao gồm cả nguồn tài chính xanh, được các định chế tài chính phát triển hàng đầu cung cấp đối với các khách hàng đã thực hiện tuân thủ các chuẩn mực bền vững ESG.","Chúng tôi sẽ tiếp tục nâng cao năng lực thu xếp vốn thông qua các sản phẩm ngoại bảng (cân đối kế toán), dựa vào nhiều nguồn vốn tài trợ trong và ngoài nước.",,paragraph,E,0.95,llm_weak_agree,,
mbbank_2022_s1737_0,mbbank_2022,mbbank,2022,Các biện pháp giảm tiêu thụ nước tại tòa nhà,"Hiệu chỉnh các van, vòi cấp nước ở lưu lượng phù hợp để tránh lãng phí nước",,,paragraph,E,1.0,llm_weak_agree,,
vpbank_2020_s1796_0,vpbank_2020,vpbank,2020,50. THUYẾT MINH CÔNG CỤ TÀI CHÍNH,"Mẫu B05/TCTD-HN
(Ban hành theo Thông tư số
49/2014/TT-NHNN 
ngày 31 tháng 12 năm 2014 
của Ngân hàng Nhà nước Việt Nam)",,,paragraph,Non_ESG,1.0,llm,,
vietcombank_2022_s2146_0,vietcombank_2022,vietcombank,2022,BÁO CÁO TÀI CHÍNH,"dụng phần lớn các thiết bị vệ sinh cảm biến tự động giúp tiết kiệm nguồn nước, định kỳ thông ống bùn tại khu vực xử lý nước thải.",,,paragraph,E,1.0,llm_weak_agree,,
techcombank_2024_s1954_13,techcombank_2024,techcombank,2024,Xử lý chất thải,"♦ Việc giám sát hàng năm được 
 thực hiện tại các tòa nhà 
 trụ sở, tuân thủ theo QCVN 
 14:2008/BTNMT đối với 
 nước thải sinh hoạt và QCVN 
 19:2009/BTNMT đối với khí 
 thải công nghiệp (bụi và các 
 chất vô cơ) |","| thống xử lý nước thải tại các 
 tòa nhà trụ sở, đảm bảo nước 
 thải đầu ra đạt tiêu chuẩn 
 kỹ thuật.",,kpi_like,E,1.0,llm,,
techcombank_2024_s2064_0,techcombank_2024,techcombank,2024,Techcombank đóng góp cho cộng đồng,Techcombank đóng góp cho cộng đồng,,,heading_like,S_community,1.0,llm_weak_agree,,
shb_2020_s804_0,shb_2020,shb,2020,"Lương, thưởng, thù lao, các khoản lợi ích","Lương, thưởng, thù lao, các khoản lợi ích",,,heading_like,S_labor,0.95,llm_weak_agree,,
mbbank_2021_s758_1,mbbank_2021,mbbank,2021,CỔNG THÔNG TIN GIAO TIẾP VỚI CỔ ĐÔNG,"com.vn hoặc liên hệ trực tiếp với Phòng Quản lý cổ đông - Văn phòng Hội đồng Quản trị (Địa chỉ liên hệ: Tầng 25 - Tòa nhà MB số 18 Lê Văn Lương, Trung Hòa, Cầu Giấy, Hà Nội; Điện thoại: 024.62661088 - Máy lẻ: 3687, 3688).",Cổ đông MB có thể tìm hiểu thông tin thông qua mục Nhà Đầu tư trên website: www.mbbank.,,paragraph,Non_ESG,1.0,llm,,
shb_2023_s1249_2,shb_2023,shb,2023,3. BÁO CÁO TÁC ĐỘNG LIÊN QUAN TỚI MÔI TRƯỜNG,"TGĐ cùng Ban Điều hành đã bám sát theo chỉ đạo và định hướng của HĐQT, tích cực triển khai các hoạt động liên quan đến trách nhiệm xã hội và bảo về môi trường nhằm đem lại những giá trị tốt đẹp hơn cho cộng đồng, xã hội.",Trong đó Tổng Giám đốc là người chịu trách nhiệm và triển khai chính sách.,,paragraph,S_community,0.9,llm_weak_agree,,
mbbank_2022_s1593_0,mbbank_2022,mbbank,2022,TỔNG SỐ VỐN CHO VAY DỰ ÁN XANH,"Ngoài ra, MB cũng đang tiếp tục nghiên cứu các sản phẩm mới, hoàn thiện các sản phẩm đã có để đáp ứng tối đa nhu cầu khách hàng và phù hợp với định hướng tín dụng xanh của Chính phủ, NHNH và của MB.",,,paragraph,E,0.9,llm_weak_agree,,
vpbank_2023_s1046_9,vpbank_2023,vpbank,2023,"Những cải tiến về cơ cấu tổ chức, chính sách và công tác quản lý nhân sự 2023","Các cải tiến điển hình bao gồm:
- Đảm bảo Tuân thủ (8 CRs): Thực hiện hiệu chỉnh dây phê duyệt theo cơ chế phán quyết nhân sự, nâng cao bảo mật hệ thống E-learning, bổ sung trường thông tin liên hệ khẩn cấp trong PA.","Khối đã triển khai 37 cải tiến, thay đổi hệ thống (CRs) trong năm 2023.","- Số hóa/cải tiến tính năng (4 CRs): Hoàn thành số hóa văn bản nhân sự với các quy trình: tiếp nhận CBNV mới, quy trình bổ nhiệm, điều động, kiêm nhiệm, điều chỉnh lương, đang tiếp tục triển khai quy trình exit; số hóa quy trình giao kết hợp đồng lao động, đang triển khai theo kế hoạch với IT.",bullet_like,S_labor,0.95,llm,,
vpbank_2021_s770_1,vpbank_2021,vpbank,2021,Chủ .ề,"Đồng hành với cam kết cắt giảm khí nhà kính của Việt Nam, VPBank không tài trợ cho các dự","Trong năm 2021, VPBank ""ã hỗ trợ 422 khách hàng chuyển ""ổi hoặc ""ầu tư vào các lĩnh vực xanh với tổng dư nợ xanh 4.066 tỷ ""ồng.",,kpi_like,E,1.0,llm_weak_agree,,
vietcombank_2023_s580_9,vietcombank_2023,vietcombank,2023,NHIỆM VỤ TRỌNG TÂM TRIỂN KHAI THỰC HIỆN CÁC MỤC TIÊU,"- Lan tỏa giá trị nhân văn qua các hoạt động an sinh xã hội, hỗ trợ cộng đồng.",Triển khai đúng tiến độ các biện pháp hỗ trợ khi phương án nhận chuyển giao bắt buộc được phê duyệt.,"- Tiếp tục nâng cao hiệu quả công tác truyền thông, quan hệ nhà đầu tư nhằm nâng cao uy tín, hình ảnh thương hiệu VCB.",bullet_like,S_community,1.0,llm_weak_agree,,
agribank_2022_s670_0,agribank_2022,agribank,2022,BÁO CÁO,"Đặc biệt, để đón ""làn sóng"" đầu tư phát triển nông nghiệp ứng dụng công nghệ cao, nông nghiệp sạch, Agribank đã triển khai chương trình tín dụng ưu đãi không giới hạn có quy mô tối thiểu 50.000 tỷ đồng phục vụ sản xuất ""Nông nghiệp sạch"" vì sức khỏe cộng đồng.",,"Agribank thực hiện ưu đãi cho vay đối với khách hàng vay vốn là doanh nghiệp, hợp tác xã, liên hiệp hợp tác xã, chủ trang trại tham gia các khâu trong chuỗi sản xuất sản phẩm nông nghiệp an toàn, quy mô lớn.",kpi_like,E,0.95,llm,,
mbbank_2024_s62_4,mbbank_2024,mbbank,2024,"Tiếp thêm nguồn lực, nâng cao tầm vóc","MB cũng tích cực xây dựng quan hệ hợp tác chiến lược với các đối tác lớn trong và ngoài nước, đồng thời phát triển Trung tâm FDI nhằm mở rộng hợp tác với các tập đoàn hàng đầu thế giới.","Song song với đó, MB cũng chú trọng vào nghiên cứu tiềm năng địa bàn và mở rộng mạng lưới, đến cuối năm 2024, MB có 321 điểm giao dịch mạng lưới hoạt động (bao gồm nước ngoài), cùng với hệ thống 100 SmartBank và 478 máy nộp và rút tiền tự đồng (CRM), mang đến trải nghiệm thuận tiện cho khách hàng.",,paragraph,Non_ESG,0.9,llm,,
mbbank_2023_s1300_57,mbbank_2023,mbbank,2023,Gắn kết các bên liên quan,"Liên tục cải tiến công nghệ bảo mật của |
| | | | - Bảo mật an 
 toàn thông tin 
 khách hàng | - Bất kỳ thông tin nào email từ MB ra bên 
 ngoài đều được kiểm soát.",- Có cơ chế giải quyết khiếu nại.,"|
| | | | | - Bất kỳ thông tin nào email từ MB ra bên 
 ngoài đều được kiểm soát.",paragraph,S_product,1.0,llm_weak_agree,,
shb_2020_s1355_1,shb_2020,shb,2020,(ii) Dự phòng rủi ro tín dụng cụ thể,"- Đối với các trường hợp khác các trường hợp nêu trên, tài sản bảo đảm được định giá theo quy định và quy trình nội bộ của SHB.","- Tài sản đảm bảo có giá trị từ 50 tỷ VND trở lên đối với khoản nợ của khách hàng là người có liên quan của SHB, các đối tượng khác theo quy định tại Điều 127 Luật các tổ chức tín dụng và tài sản đảm bảo có giá trị từ 200 tỷ VND phải được định giá bởi tổ chức có chức năng thẩm định giá.",,bullet_like,G,0.95,llm_weak_agree,,
vpbank_2023_s2879_0,vpbank_2023,vpbank,2023,24.1 Thuế thu nhập doanh nghiệp hiện hành,"| | Số dư 
 đầu năm
 (triệu đồng) | Phát sinh trong năm | Phát sinh trong năm | Số dư 
 cuối năm
 triệu đồng) |
|-----------------------|-----------|------------------------|------------------------|-----------|
| | đầu năm
 (triệu đồng) | Số phải nộp 
 (triệu đồng) | Số đã nộp 
 (triệu đồng) | cuối năm
 triệu đồng) |
| Thuế giá trị gia tăng | 97.460 | 771.747 | (572.230) | 296.977 |
| Thuế thu nhập doanh 
 nghiệp | 2.960.226 | 2.984.015 | (4.082.839) | 1.861.402 |
| Thuế khác | 100.237 | 1.366.566 | (1.322.216) | 144.587 |
| | 3.157.923 | 5.122.328 | (5.977.285) | 2.302.966 |",,,table_like,Non_ESG,1.0,llm,,
techcombank_2024_s1983_0,techcombank_2024,techcombank,2024,Tăng cường truyền thông và đào tạo về các chủ đề môi trường,"Ngân hàng cũng phối hợp với Hiệp hội Dệt may Việt Nam tổ chức hội thảo ""Cơ hội và thách thức cho doanh nghiệp dệt may năm 2024"", cung cấp những góc nhìn và đánh giá về tác động của các quy định ESG từ các quốc gia lớn như Hoa Kỳ và Liên minh Châu Âu đối với ngành dệt may Việt Nam, đồng thời chia sẻ lộ trình chuẩn bị nhằm nâng cao năng lực cạnh tranh và mở rộng thị trường cho các doanh nghiệp trong ngành thông qua việc đầu tư vào chuỗi giá trị xanh.",,,paragraph,E,0.95,llm,,
agribank_2024_s757_1,agribank_2024,agribank,2024,03. Dấu ấn của Agribank trong hành trình phát triển bền vững,"- Triển khai chương trình cho vay ""tín dụng xanh"" ưu đãi dành cho khách hàng cá nhân với quy mô 10.000 tỷ đồng với sàn lãi suất cho vay chỉ từ 3,5%/năm.","- Cho vay đối với các lĩnh vực xanh đạt hơn 42.000 khách hàng với tổng dư nợ gần 29.000 tỷ đồng, chiếm 1,7% tổng dư nợ tín dụng của Agribank, chiếm 4,35% tổng dư nợ tín dụng xanh toàn nền kinh tế.","- Đạt giải đặc biệt tại Hội thi ""Ngân hàng xanh cho cuộc sống xanh"" do Công đoàn Ngân hàng Việt Nam lần đầu tiên tổ chức trên phạm vi toàn ngành, cho thấy nỗ lực mạnh mẽ của Agribank trong hành trình nâng cao nhận thức của người lao động đối với phát triển xanh, bền vững.",bullet_like,E,1.0,llm_weak_agree,,
bsc_2024_s923_1,bsc_2024,bsc,2024,2. Lạm phát,Những điều này tạo động lực cho giá xăng dầu trong nước tiếp tục ở mức thấp (Đồ thị 06).,Giá dầu thế giới được dự báo ở mức thấp do (1) Tăng trưởng kinh tế Trung Quốc yếu; (2) Sản lượng tại Hoa Kỳ tăng; (3) Ông Donald Trump đưa ra quan điểm muốn bãi bỏ các quy định cản trở khai thác dầu khí và than.,,paragraph,Non_ESG,1.0,llm,,
techcombank_2024_s2763_12,techcombank_2024,techcombank,2024,BÁO CÁO QUẢN TRỊ THEO KHỐI,"Phát triển bền vững cùng Tech – Báo cáo Bền vững:
 ♦ Hỗ trợ khách hàng với các sản phẩm và tài trợ bền vững | 176-177 |
| GRI 302:
 Năng lượng | 302-1 Tiêu thụ năng 
 lượng trong tổ chức | 05.","Phát triển bền vững cùng Tech – Báo cáo Bền vững:
 ♦ Hoạt động bền vững | 177-180 |
| GRI 301:
 Nguyên vật liệu | 301-2 Vật liệu đầu vào 
 tái chế được sử dụng | 05.","Phát triển bền vững cùng Tech – Báo cáo Bền vững
 ♦ Hoạt động bền vững | 177-180 |
| GRI 302:
 Năng lượng | 302-3 Cường độ năng 
 lượng | 05.",table_like,E,0.95,llm_weak_agree,,
viettinbank_2021_s1427_3,viettinbank_2021,viettinbank,2021,"HỖ TRỢ VỀ Y TẾ, GIÁO DỤC TẠI NHIỀU ĐỊA PHƯƠNG","Riêng năm 2021, VietinBank đã ủng hộ 25 tỷ đồng để đồng hành cùng Chương trình ""Sóng và máy tính cho em"" do Bộ Giáo dục và Đào tạo, Bộ Thông tin Truyền thông phối hợp thực hiện với mục đích kêu gọi toàn xã hội chung tay, hỗ trợ học sinh, sinh viên có hoàn cảnh khó khăn, thiếu phương tiện (máy tính) và điều kiện học tập trực tuyến trong giai đoạn bị ảnh hưởng bởi đại dịch COVID-19.","Đến hết năm 2021, VietinBank đã hỗ trợ xây dựng 744 công trình trường học, tặng học bổng và các trang thiết bị giáo dục; ủng hộ các quỹ khuyến học, khuyến tài,..",,kpi_like,S_community,1.0,llm,,
techcombank_2023_s1589_10,techcombank_2023,techcombank,2023,Cơ chế ứng xử với các bên liên quan,"Cơ quan quản lý | Cộng đồng địa phương | Các cơ quan báo ch
 và truyền thông |
| Hình thức 
 tham gia | Cơ quan quản lý 
 Ngân hàng luôn đảm bảo tuân thủ tất 
 cả các chính sách, chỉ thị, luật pháp 
 và quy định của chính phủ.","|
| Hình thức 
 tham gia | và giao thức quản trị doanh 
 nghiệp của mình để bảo vệ lợi í
 của nhà đầu tư / cổ đông.","♦ Báo cáo với các cơ quan nhà nước 
 về hiệu suất hoạt động, chiến lược 
 phát triển và tình hình tuân thủ của 
 Ngân hàng
 ♦ Là thành viên của nhiều hiệp hội
 uy tín như Hiệp hội ngân hàng Việt 
 Nam, Hiệp hội thị trường trái phiếu 
 Việt Nam, nhằm góp phần thúc 
 đẩy sự phát triển lành mạnh của 
 thị trường tài chính và chính sách 
 công
 ♦ Làm việc với chính quyền địa 
 phương để đưa ra giải pháp và 
 phản hồi về các vấn đề khác nhau 
 theo yêu cầu
 ♦ Có các biện pháp chống tham 
 nhũng và luôn hoàn thành các 
 nghĩa vụ thuế và tài chính.",paragraph,G,0.95,llm,,
